0.000000e+00 5.309938e-02
1.000000e+00 1.182495e-01
2.000000e+00 1.762876e-01
3.000000e+00 2.237231e-01
4.000000e+00 2.577030e-01
5.000000e+00 2.761837e-01
6.000000e+00 2.780537e-01
7.000000e+00 2.632004e-01
8.000000e+00 2.325173e-01
9.000000e+00 1.878498e-01
1.000000e+01 1.318842e-01
1.100000e+01 6.798657e-02
1.200000e+01 5.329071e-15
1.300000e+01 6.798657e-02
1.400000e+01 1.318842e-01
1.500000e+01 1.878498e-01
1.600000e+01 2.325173e-01
1.700000e+01 2.632004e-01
1.800000e+01 2.780537e-01
1.900000e+01 2.761837e-01
2.000000e+01 2.577030e-01
2.100000e+01 2.237231e-01
2.200000e+01 1.762876e-01
2.300000e+01 1.182495e-01
2.400000e+01 5.309938e-02
