0.000000e+00 -1.985418e+00
0.000000e+00 -1.941884e+00
0.000000e+00 -1.870032e+00
0.000000e+00 -1.770912e+00
0.000000e+00 -1.645968e+00
0.000000e+00 -1.497021e+00
0.000000e+00 -1.326245e+00
0.000000e+00 -1.136129e+00
0.000000e+00 -9.294463e-01
0.000000e+00 -7.092098e-01
0.000000e+00 -4.786313e-01
0.000000e+00 -2.410734e-01
0.000000e+00 -2.748296e-16
0.000000e+00 2.410734e-01
0.000000e+00 4.786313e-01
0.000000e+00 7.092098e-01
0.000000e+00 9.294463e-01
0.000000e+00 1.136129e+00
0.000000e+00 1.326245e+00
0.000000e+00 1.497021e+00
0.000000e+00 1.645968e+00
0.000000e+00 1.770912e+00
0.000000e+00 1.870032e+00
0.000000e+00 1.941884e+00
0.000000e+00 1.985418e+00
3.000000e-02 -1.955418e+00
3.000000e-02 -1.911884e+00
3.000000e-02 -1.840032e+00
3.000000e-02 -1.740912e+00
3.000000e-02 -1.615968e+00
3.000000e-02 -1.467021e+00
3.000000e-02 -1.296245e+00
3.000000e-02 -1.106129e+00
3.000000e-02 -8.994463e-01
3.000000e-02 -6.792098e-01
3.000000e-02 -4.486313e-01
3.000000e-02 -2.110734e-01
3.000000e-02 3.000000e-02
3.000000e-02 2.710734e-01
3.000000e-02 5.086313e-01
3.000000e-02 7.392098e-01
3.000000e-02 9.594463e-01
3.000000e-02 1.166129e+00
3.000000e-02 1.356245e+00
3.000000e-02 1.527021e+00
3.000000e-02 1.675968e+00
3.000000e-02 1.800912e+00
3.000000e-02 1.900032e+00
3.000000e-02 1.971884e+00
3.000000e-02 2.015418e+00
6.000000e-02 -1.925418e+00
6.000000e-02 -1.881884e+00
6.000000e-02 -1.810032e+00
6.000000e-02 -1.710912e+00
6.000000e-02 -1.585968e+00
6.000000e-02 -1.437021e+00
6.000000e-02 -1.266245e+00
6.000000e-02 -1.076129e+00
6.000000e-02 -8.694463e-01
6.000000e-02 -6.492098e-01
6.000000e-02 -4.186313e-01
6.000000e-02 -1.810734e-01
6.000000e-02 6.000000e-02
6.000000e-02 3.010734e-01
6.000000e-02 5.386313e-01
6.000000e-02 7.692098e-01
6.000000e-02 9.894463e-01
6.000000e-02 1.196129e+00
6.000000e-02 1.386245e+00
6.000000e-02 1.557021e+00
6.000000e-02 1.705968e+00
6.000000e-02 1.830912e+00
6.000000e-02 1.930032e+00
6.000000e-02 2.001884e+00
6.000000e-02 2.045418e+00
9.000000e-02 -1.895418e+00
9.000000e-02 -1.851884e+00
9.000000e-02 -1.780032e+00
9.000000e-02 -1.680912e+00
9.000000e-02 -1.555968e+00
9.000000e-02 -1.407021e+00
9.000000e-02 -1.236245e+00
9.000000e-02 -1.046129e+00
9.000000e-02 -8.394463e-01
9.000000e-02 -6.192098e-01
9.000000e-02 -3.886313e-01
9.000000e-02 -1.510734e-01
9.000000e-02 9.000000e-02
9.000000e-02 3.310734e-01
9.000000e-02 5.686313e-01
9.000000e-02 7.992098e-01
9.000000e-02 1.019446e+00
9.000000e-02 1.226129e+00
9.000000e-02 1.416245e+00
9.000000e-02 1.587021e+00
9.000000e-02 1.735968e+00
9.000000e-02 1.860912e+00
9.000000e-02 1.960032e+00
9.000000e-02 2.031884e+00
9.000000e-02 2.075418e+00
1.200000e-01 -1.865418e+00
1.200000e-01 -1.821884e+00
1.200000e-01 -1.750032e+00
1.200000e-01 -1.650912e+00
1.200000e-01 -1.525968e+00
1.200000e-01 -1.377021e+00
1.200000e-01 -1.206245e+00
1.200000e-01 -1.016129e+00
1.200000e-01 -8.094463e-01
1.200000e-01 -5.892098e-01
1.200000e-01 -3.586313e-01
1.200000e-01 -1.210734e-01
1.200000e-01 1.200000e-01
1.200000e-01 3.610734e-01
1.200000e-01 5.986313e-01
1.200000e-01 8.292098e-01
1.200000e-01 1.049446e+00
1.200000e-01 1.256129e+00
1.200000e-01 1.446245e+00
1.200000e-01 1.617021e+00
1.200000e-01 1.765968e+00
1.200000e-01 1.890912e+00
1.200000e-01 1.990032e+00
1.200000e-01 2.061884e+00
1.200000e-01 2.105418e+00
1.500000e-01 -1.835418e+00
1.500000e-01 -1.791884e+00
1.500000e-01 -1.720032e+00
1.500000e-01 -1.620912e+00
1.500000e-01 -1.495968e+00
1.500000e-01 -1.347021e+00
1.500000e-01 -1.176245e+00
1.500000e-01 -9.861295e-01
1.500000e-01 -7.794463e-01
1.500000e-01 -5.592098e-01
1.500000e-01 -3.286313e-01
1.500000e-01 -9.107336e-02
1.500000e-01 1.500000e-01
1.500000e-01 3.910734e-01
1.500000e-01 6.286313e-01
1.500000e-01 8.592098e-01
1.500000e-01 1.079446e+00
1.500000e-01 1.286129e+00
1.500000e-01 1.476245e+00
1.500000e-01 1.647021e+00
1.500000e-01 1.795968e+00
1.500000e-01 1.920912e+00
1.500000e-01 2.020032e+00
1.500000e-01 2.091884e+00
1.500000e-01 2.135418e+00
1.800000e-01 -1.805418e+00
1.800000e-01 -1.761884e+00
1.800000e-01 -1.690032e+00
1.800000e-01 -1.590912e+00
1.800000e-01 -1.465968e+00
1.800000e-01 -1.317021e+00
1.800000e-01 -1.146245e+00
1.800000e-01 -9.561295e-01
1.800000e-01 -7.494463e-01
1.800000e-01 -5.292098e-01
1.800000e-01 -2.986313e-01
1.800000e-01 -6.107336e-02
1.800000e-01 1.800000e-01
1.800000e-01 4.210734e-01
1.800000e-01 6.586313e-01
1.800000e-01 8.892098e-01
1.800000e-01 1.109446e+00
1.800000e-01 1.316129e+00
1.800000e-01 1.506245e+00
1.800000e-01 1.677021e+00
1.800000e-01 1.825968e+00
1.800000e-01 1.950912e+00
1.800000e-01 2.050032e+00
1.800000e-01 2.121884e+00
1.800000e-01 2.165418e+00
2.100000e-01 -1.775418e+00
2.100000e-01 -1.731884e+00
2.100000e-01 -1.660032e+00
2.100000e-01 -1.560912e+00
2.100000e-01 -1.435968e+00
2.100000e-01 -1.287021e+00
2.100000e-01 -1.116245e+00
2.100000e-01 -9.261295e-01
2.100000e-01 -7.194463e-01
2.100000e-01 -4.992098e-01
2.100000e-01 -2.686313e-01
2.100000e-01 -3.107336e-02
2.100000e-01 2.100000e-01
2.100000e-01 4.510734e-01
2.100000e-01 6.886313e-01
2.100000e-01 9.192098e-01
2.100000e-01 1.139446e+00
2.100000e-01 1.346129e+00
2.100000e-01 1.536245e+00
2.100000e-01 1.707021e+00
2.100000e-01 1.855968e+00
2.100000e-01 1.980912e+00
2.100000e-01 2.080032e+00
2.100000e-01 2.151884e+00
2.100000e-01 2.195418e+00
2.400000e-01 -1.745418e+00
2.400000e-01 -1.701884e+00
2.400000e-01 -1.630032e+00
2.400000e-01 -1.530912e+00
2.400000e-01 -1.405968e+00
