0.000000e+00 8.186386e-03
1.000000e+00 1.254082e-02
2.000000e+00 1.786401e-02
3.000000e+00 2.391867e-02
4.000000e+00 3.043489e-02
5.000000e+00 3.712218e-02
6.000000e+00 4.368244e-02
7.000000e+00 4.982322e-02
8.000000e+00 5.527077e-02
9.000000e+00 5.978224e-02
1.000000e+01 6.315653e-02
1.100000e+01 6.524321e-02
1.200000e+01 6.594926e-02
1.300000e+01 6.524321e-02
1.400000e+01 6.315653e-02
1.500000e+01 5.978224e-02
1.600000e+01 5.527077e-02
1.700000e+01 4.982322e-02
1.800000e+01 4.368244e-02
1.900000e+01 3.712218e-02
2.000000e+01 3.043489e-02
2.100000e+01 2.391867e-02
2.200000e+01 1.786401e-02
2.300000e+01 1.254082e-02
2.400000e+01 8.186386e-03
