0.000000e+00 3.464824e-03
1.000000e+00 7.507744e-03
2.000000e+00 1.304618e-02
3.000000e+00 1.979335e-02
4.000000e+00 2.739984e-02
5.000000e+00 3.547177e-02
6.000000e+00 4.359114e-02
7.000000e+00 5.133751e-02
8.000000e+00 5.830974e-02
9.000000e+00 6.414678e-02
1.000000e+01 6.854637e-02
1.100000e+01 7.128069e-02
1.200000e+01 7.220814e-02
1.300000e+01 7.128069e-02
1.400000e+01 6.854637e-02
1.500000e+01 6.414678e-02
1.600000e+01 5.830974e-02
1.700000e+01 5.133751e-02
1.800000e+01 4.359114e-02
1.900000e+01 3.547177e-02
2.000000e+01 2.739984e-02
2.100000e+01 1.979335e-02
2.200000e+01 1.304618e-02
2.300000e+01 7.507744e-03
2.400000e+01 3.464824e-03
